"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000237943.8","ENSG00000237943","PRKCQ-AS1","lncRNA",1.64916576828165,0.256880390652687,-3.17695115558225,8.34001043573356e-10,-4.8261169238639,10.0692997727119,-4.82611118962226,1.30654495198037,-3.69379651446908,0.000220930618111634,0.000719812616383498,"Negative_interaction"
"ENSG00000125775.17","ENSG00000125775","SDCBP2","protein_coding",3.05482235330766,3.24904498782598e-27,1.84581526163079,3.39329599117899e-23,-1.20900709167687,190.468986881797,-1.20900716540588,0.327711096679212,-3.68924695458008,0.000224918813954537,0.000731983708023613,"Negative_interaction"
"ENSG00000117242.7","ENSG00000117242","PINK1-AS","lncRNA",-0.299627334303032,0.178993130323029,-1.43126903050996,9.63613829514213e-09,-1.13164169620693,45.1414149251739,-1.13164163692404,0.306823466617631,-3.68824995493032,0.00022580177606168,0.000734362508681747,"Negative_interaction"
"ENSG00000158062.23","ENSG00000158062","UBXN11","protein_coding",-0.893848658640862,3.7886347334114e-05,-2.14551388588109,2.97728895718098e-14,-1.25166522724023,45.1041882226813,-1.25166519337038,0.340589600393027,-3.67499533727984,0.000237853758494599,0.000770274115777371,"Negative_interaction"
"ENSG00000289858.1","ENSG00000289858","ENSG00000289858","lncRNA",-1.10910390802213,0.00100352774527018,-3.1613595401306,4.33054392853782e-11,-2.05225563210847,21.074031085498,-2.0522554652695,0.558785275428982,-3.67270856178873,0.000239993136892542,0.000776681674820617,"Negative_interaction"
"ENSG00000187624.10","ENSG00000187624","LIAT1","protein_coding",-0.629879922944719,0.232644567397007,-3.59927469167662,2.81980231437843e-07,-2.9693947687319,11.1247870512703,-2.96939377074002,0.808854036870334,-3.67111201203789,0.000241497466822323,0.000780678404904996,"Negative_interaction"
"ENSG00000153029.18","ENSG00000153029","MR1","protein_coding",-0.221801184189078,0.49012433438836,-1.73538911096074,2.197999740901e-07,-1.51358792677166,106.517432457345,-1.51358780013891,0.41242433463378,-3.6699769461541,0.000242572344542077,0.000783803437481334,"Negative_interaction"
"ENSG00000075213.13","ENSG00000075213","SEMA3A","protein_coding",-1.47864019008713,4.10167535570221e-10,-0.473642446533851,0.00464914713757354,1.00499774355328,86.0540106666661,1.00499766599436,0.273958291158835,3.66843310981117,0.000244041522226363,0.00078784801517141,"Positive_interaction"
"ENSG00000156239.14","ENSG00000156239","HEMK2","protein_coding",-1.14943123430417,0.000368401777891158,-2.65016627416772,5.37519631813618e-20,-1.50073503986355,33.1190240037757,-1.50073482595343,0.409110228046915,-3.66828967615383,0.000244178442510981,0.000788114474135666,"Negative_interaction"
"ENSG00000196793.16","ENSG00000196793","ZNF239","protein_coding",-1.59567795725552,7.76631613503713e-09,-3.81773886440541,1.08610155705363e-11,-2.22206090714989,25.9062769561901,-2.22206124178552,0.605867052829422,-3.66757233523165,0.000244864290816231,0.000790064377095463,"Negative_interaction"
"ENSG00000176472.13","ENSG00000176472","ZNF575","protein_coding",-0.407707860154413,0.273973781025369,-2.24417278166871,3.50344045156214e-08,-1.8364649215143,21.6474910812211,-1.83646462060787,0.500795909554549,-3.66709189426364,0.000245324649527025,0.000790933219342748,"Negative_interaction"
"ENSG00000128218.9","ENSG00000128218","VPREB3","protein_coding",-0.172962340022353,0.863609923075804,3.4215512614346,5.49218480148647e-07,3.59451360145695,6.83765601043687,3.59450980926107,0.980826358495364,3.66477692827833,0.00024755425386831,0.000797766565946085,"Positive_interaction"
"ENSG00000259943.3","ENSG00000259943","ZMPSTE24-DT","lncRNA",-1.03642808750576,6.31655715921198e-05,0.205364831163876,0.445954996750223,1.24179291866964,40.8588516448373,1.24179277134431,0.338912352505003,3.66405285073219,0.000248255524902173,0.00079984861424684,"Positive_interaction"
"ENSG00000180938.8","ENSG00000180938","ZNF572","protein_coding",-1.11533536822504,0.00759607200722865,-3.51032923794592,1.98362812953951e-10,-2.39499386972088,20.0754641533262,-2.39499342925184,0.654606504639895,-3.65867649080168,0.000253521123292713,0.000815725603631883,"Negative_interaction"
"ENSG00000260565.10","ENSG00000260565","ERVK13-1","lncRNA",-1.01891295235797,0.0112252758550686,-3.18881646619513,4.85797412120845e-11,-2.16990351383716,23.8111763014625,-2.16990309676152,0.593171800139142,-3.65813596710518,0.000254056266552839,0.000816906125593738,"Negative_interaction"
"ENSG00000169992.11","ENSG00000169992","NLGN2","protein_coding",2.16411226536084,3.71015018743029e-10,0.831597174310509,1.41068332592521e-06,-1.33251509105033,115.616457764451,-1.33251524402727,0.365538559937705,-3.64534796070313,0.000267030249251694,0.000855015990312759,"Negative_interaction"
