"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000133265.13","ENSG00000133265","HSPBP1","protein_coding",-0.56991820857274,6.04930741859182e-07,-1.1041791453914,6.08051927821074e-18,-0.53426093681866,259.649796663176,-0.534260931438208,0.164272765082768,-3.2522794096089,0.00114483420762959,0.00314699114889377,"Significant_interaction"
"ENSG00000164855.18","ENSG00000164855","TMEM184A","protein_coding",-0.463740458774295,0.220640341278555,-1.93176073549691,5.74421610095562e-09,-1.46802027672261,387.360716910701,-1.46801998766738,0.451397671980571,-3.25216561535694,0.00114529267095788,0.00314765434999461,"Negative_interaction"
"ENSG00000151623.17","ENSG00000151623","NR3C2","protein_coding",2.85844469399939,5.22715041716362e-08,1.14121406112849,1.12010536961382e-08,-1.7172306328709,48.0870669577848,-1.71723114461459,0.528098989825811,-3.25172207805397,0.00114708124958866,0.00315197221635171,"Negative_interaction"
"ENSG00000116852.16","ENSG00000116852","KIF21B","protein_coding",-0.0155368208846158,0.928503971462521,0.515732900541124,1.97155663434093e-05,0.53126972142574,1166.12458765516,0.531269707096425,0.163391093767228,3.25152182317408,0.00114788962958636,0.00315299782258633,"Significant_interaction"
"ENSG00000104936.22","ENSG00000104936","DMPK","protein_coding",0.0882073690280793,0.592798888105758,0.671667380813828,2.91986134086245e-07,0.583460011785749,260.960838962194,0.58345999296658,0.179439478998155,3.25156981186163,0.00114769586302691,0.00315299782258633,"Significant_interaction"
"ENSG00000136237.21","ENSG00000136237","RAPGEF5","protein_coding",0.751885761581058,1.73041638347024e-05,0.0250865078346278,0.893417084070377,-0.72679925374643,367.794439985632,-0.726799219366921,0.22354037680226,-3.25131070173437,0.00114874244540284,0.00315474237611861,"Significant_interaction"
"ENSG00000181754.9","ENSG00000181754","AMIGO1","protein_coding",0.098935837267048,0.743208928088694,-0.942276100953167,6.93718198416419e-05,-1.04121193822021,65.587354235114,-1.04121183404555,0.32026951911224,-3.25104879456434,0.00114980122182796,0.00315705178225288,"Negative_interaction"
"ENSG00000135898.12","ENSG00000135898","GPR55","protein_coding",2.49739401168692,0.0583492664991495,-1.52127628271358,0.0013386202988582,-4.0186702944005,8.23527445230072,-4.01866786172971,1.23618595889985,-3.25086030366025,0.00115056376639231,0.00315854709273676,"Negative_interaction"
"ENSG00000231607.16","ENSG00000231607","DLEU2","lncRNA",-0.903589220505954,6.31277317176705e-06,-1.72883818218165,1.54093939928797e-22,-0.825248961675696,65.388949618987,-0.825248915125446,0.253899827679447,-3.25029332500114,0.00115286031095069,0.00316425220195028,"Significant_interaction"
"ENSG00000063322.17","ENSG00000063322","MED29","protein_coding",-0.346671200112905,0.000376074221448888,-0.765930726382838,1.04757048969829e-15,-0.419259526269933,427.149469714539,-0.419259520458817,0.129026761842099,-3.24939969408749,0.00115648856167995,0.00317360958831014,"Significant_interaction"
"ENSG00000223482.11","ENSG00000223482","NUTM2A-AS1","lncRNA",0.0105832775976961,0.952110142334503,0.532602703102563,5.03208049051489e-06,0.522019425504867,142.833977064239,0.522019411979539,0.160686772810362,3.24867693120958,0.00115943078367198,0.00318108120351655,"Significant_interaction"
"ENSG00000154710.20","ENSG00000154710","RABGEF1","protein_coding",0.807345693819388,0.00462705015653083,1.93395683416964,5.38573017929521e-16,1.12661114035025,68.1085896387295,1.12661097774296,0.346823921924775,3.24836583212192,0.00116069933374514,0.00318395887651609,"Positive_interaction"
"ENSG00000239569.6","ENSG00000239569","KMT2E-AS1","lncRNA",0.388276970686837,0.175535308435273,1.4541059722188,1.67291860572144e-10,1.06582900153196,46.1134828690755,1.06582887289441,0.328182712643558,3.24766915450545,0.00116354478820777,0.00319116030861222,"Positive_interaction"
"ENSG00000159871.16","ENSG00000159871","LYPD5","protein_coding",0.35101422649807,0.448708666291201,1.86894170407633,2.14455779086132e-10,1.51792747757826,20.1516262661249,1.51792705083644,0.467556228064585,3.24651231172726,0.00116828394816344,0.00320355174584381,"Positive_interaction"
"ENSG00000160602.16","ENSG00000160602","NEK8","protein_coding",-1.0711803295533,0.00312420615331209,-2.69679213844108,4.06323971824348e-12,-1.62561180888778,20.2145368155379,-1.62561154916801,0.500877663396393,-3.24552613934694,0.00117233801200117,0.00321406024780949,"Negative_interaction"
"ENSG00000162772.20","ENSG00000162772","ATF3","protein_coding",0.417933035991657,0.233736334156518,1.74738453298105,3.31425561277068e-09,1.32945149698939,728.45232598523,1.32945126797342,0.40965234830311,3.24531587205678,0.00117320408112362,0.00321496357769234,"Positive_interaction"
"ENSG00000132837.17","ENSG00000132837","DMGDH","protein_coding",-2.07437198500892,5.27439583645427e-12,-3.39306827939646,1.77153726761462e-30,-1.31869629438754,54.031922303546,-1.31869616613563,0.406342228300855,-3.2452845761314,0.00117333303632451,0.00321496357769234,"Negative_interaction"
"ENSG00000139725.9","ENSG00000139725","RHOF","protein_coding",0.21864020656094,0.123914408759736,0.782765027893295,9.13766749912451e-10,0.564124821332355,1030.05551176794,0.564124804138463,0.173827226706962,3.2453190148944,0.00117319113175069,0.00321496357769234,"Significant_interaction"
"ENSG00000204178.13","ENSG00000204178","MACO1","protein_coding",0.400808943061167,0.000738397924577667,-0.0691363713535609,0.525623575103334,-0.469945314414728,263.665736450261,-0.469945305647344,0.144815753950333,-3.24512556699128,0.00117398843757463,0.00321615131140484,"Significant_interaction"
"ENSG00000185621.13","ENSG00000185621","LMLN","protein_coding",-2.20335102420433,4.22781540904923e-06,-4.31795410580579,7.91358089501311e-19,-2.11460308160146,23.6701534207185,-2.11460257295731,0.651689613423992,-3.24480017695408,0.00117533067943536,0.00321861152803802,"Negative_interaction"
