"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000226124.12","ENSG00000226124","FTCDNL1","protein_coding",-0.620242085337928,0.000813309269268782,-3.30563768584883,1.71917657722711e-19,-2.6853956005109,63.5178204101765,-2.68539561923157,0.396077634531493,-6.77997287680239,1.2019844634113e-11,1.47619990201327e-10,"Negative_interaction"
"ENSG00000197557.7","ENSG00000197557","IFT70A","protein_coding",-1.82914678138867,5.50187014203566e-12,-5.84207229957319,1.18178812704169e-26,-4.01292551818452,51.9956273639534,-4.01292533066979,0.592107952897684,-6.77735421561416,1.22396551888625e-11,1.50065214041451e-10,"Negative_interaction"
"ENSG00000007968.9","ENSG00000007968","E2F2","protein_coding",-0.623476189872464,0.0662372842454657,-4.92207542054027,1.03713242420931e-17,-4.29859923066781,98.1972582797412,-4.29859892608907,0.63461921514163,-6.77350893815866,1.25695806202502e-11,1.53980018891518e-10,"Negative_interaction"
"ENSG00000155393.16","ENSG00000155393","HEATR3","protein_coding",-0.368443650315288,0.0100571791185028,-1.57269806804085,7.99654172818797e-36,-1.20425441772556,173.84183529305,-1.20425438084134,0.17795927290348,-6.76702237086852,1.31459756945206e-11,1.60633625434227e-10,"Negative_interaction"
"ENSG00000185432.14","ENSG00000185432","TMT1A","protein_coding",1.9608850817463,8.35929137327827e-10,-0.959578912583529,0.00313571187691208,-2.92046399432983,67.4369887359522,-2.92046345168937,0.431735193327635,-6.76447854338595,1.33790184744557e-11,1.6320600650826e-10,"Negative_interaction"
"ENSG00000249673.10","ENSG00000249673","NOP14-AS1","lncRNA",-0.503337426588255,0.0741864655799162,-3.06262528877332,2.66065862070101e-25,-2.55928786218506,60.545257603306,-2.55928756685463,0.378512358930103,-6.76143725950896,1.36629482591425e-11,1.66249744896299e-10,"Negative_interaction"
"ENSG00000272502.1","ENSG00000272502","SNTB1-AS1","lncRNA",-0.487842101726277,0.00224843987611036,-2.09329088109515,1.15490777011485e-27,-1.60544877936887,115.245602011458,-1.60544872880518,0.23745033462684,-6.7611980051668,1.36855334339142e-11,1.66384857822386e-10,"Negative_interaction"
"ENSG00000141542.13","ENSG00000141542","RAB40B","protein_coding",0.910366386922602,8.88273539434114e-15,-0.181189249473793,0.150618105485515,-1.09155563639639,216.070167530542,-1.09155560802218,0.161487281177844,-6.75939058519452,1.38573361412067e-11,1.68191386397292e-10,"Negative_interaction"
"ENSG00000263528.10","ENSG00000263528","IKBKE","protein_coding",-1.4475929747336,5.89892799812417e-08,-5.54097325311755,8.0347107070932e-23,-4.09338027838395,56.7565249189564,-4.09338014134935,0.606000391780482,-6.75474834153596,1.43083390517268e-11,1.7308551714326e-10,"Negative_interaction"
"ENSG00000229619.6","ENSG00000229619","MBNL1-AS1","lncRNA",0.0880783112679517,0.829693710839536,-2.98497064024274,2.62875803924084e-17,-3.07304895151069,34.4435925418666,-3.0730483865245,0.455102765095322,-6.75242741247869,1.45391808756444e-11,1.75584841041533e-10,"Negative_interaction"
"ENSG00000160818.18","ENSG00000160818","GPATCH4","protein_coding",-0.433864677523874,0.00187820257265263,-1.67504996177939,8.00231018703741e-35,-1.24118528425552,387.806807579753,-1.2411852463803,0.184033855192174,-6.74433106389157,1.53733643823994e-11,1.8519600717351e-10,"Negative_interaction"
"ENSG00000135845.12","ENSG00000135845","PIGC","protein_coding",-0.394560185688878,0.000178562169936829,-1.42255122648203,2.82450577104929e-32,-1.02799104079315,282.691966671183,-1.02799102707638,0.152545776438551,-6.7389019288284,1.59588067197134e-11,1.91611455660386e-10,"Negative_interaction"
"ENSG00000102390.14","ENSG00000102390","PBDC1","protein_coding",0.781354278749663,5.68417826276158e-12,-0.289361418200732,0.0196767656111291,-1.0707156969504,554.047700579814,-1.07071567172726,0.158993270578469,-6.73434584892587,1.64669076059025e-11,1.97548365086705e-10,"Negative_interaction"
