"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000187630.20","ENSG00000187630","DHRS4L2","protein_coding",-0.544288177542207,0.109011811991727,-0.840940319448469,0.00521317606137196,-0.296652141906262,29.76681459568,-0.296652098678011,0.408995994438358,-0.725317858150127,0.468257052543947,0.565922875945867,"Not_significant"
"ENSG00000129437.13","ENSG00000129437","KLK14","protein_coding",-1.15614268674438,0.0365455881911895,-0.270978772430346,0.839272030225849,0.885163914314034,6.86324641800254,0.885159646869549,1.22177899726418,0.724484255214408,0.468768489873673,0.566493742098839,"Not_significant"
"ENSG00000168301.15","ENSG00000168301","KCTD6","protein_coding",-0.272766285867383,0.153805772316597,-0.109365559589309,0.537664345053665,0.163400726278074,95.080875129777,0.163400717879262,0.225598908134561,0.724297467706715,0.468883131301101,0.566585036172397,"Not_significant"
"ENSG00000043514.18","ENSG00000043514","TRIT1","protein_coding",-0.297088908664284,0.00460183900036162,-0.196831799524513,0.0690194070270243,0.100257109139771,220.834702470468,0.100257106003131,0.138469953432934,0.724035095828129,0.469044189071901,0.5667323985351,"Not_significant"
"ENSG00000287037.2","ENSG00000287037","ENSG00000287037","lncRNA",-3.00555776577385,0.0182898629447976,-2.07194048278909,0.00138241310529911,0.93361728298476,5.13691727693233,0.933615673201929,1.29004058676881,0.723710310185181,0.469243602102563,0.5669086995407,"Not_significant"
"ENSG00000184988.10","ENSG00000184988","TMEM106A","protein_coding",-0.939399364716265,0.559607228600062,-0.00481686508829431,0.994526779037829,0.934582499627971,12.6871709785175,0.934578660594971,1.2914430960032,0.723670027341763,0.469268338372222,0.5669086995407,"Not_significant"
"ENSG00000196141.16","ENSG00000196141","SPATS2L","protein_coding",0.504466672732374,1.22885546005332e-05,0.397838964841056,0.000173645341643422,-0.106627707891318,1485.5877295522,-0.10662770678918,0.147499126262839,-0.722903989269557,0.469738872484522,0.567420762059888,"Not_significant"
"ENSG00000164096.15","ENSG00000164096","ARLN","protein_coding",0.235847315482453,0.0324431095264176,0.136694928928965,0.193395056692009,-0.099152386553488,373.901307521681,-0.0991523846804767,0.137168674909502,-0.722850058483784,0.469772008955928,0.567420762059888,"Not_significant"
"ENSG00000273679.1","ENSG00000273679","ENSG00000273679","processed_pseudogene",-0.716089641055002,0.253762897710416,-1.24619444489806,0.0226286807832149,-0.530104803843058,7.17772705844816,-0.530104577956071,0.733415627788208,-0.722788767884221,0.469809669055796,0.567420762059888,"Not_significant"
"ENSG00000248771.6","ENSG00000248771","SMIM31","protein_coding",-1.93664791432826,0.150654851588376,-1.08484758773268,0.00027120730569363,0.85180032659558,21.376095056194,0.851798248867181,1.17895403977764,0.72250335477695,0.469985063536181,0.567538000230508,"Not_significant"
"ENSG00000167842.18","ENSG00000167842","MIS12","protein_coding",-0.735258357148087,1.23685993045449e-07,-0.86359523253993,3.6403727243348e-12,-0.128336875391843,195.106778094065,-0.12833687164879,0.177622369852892,-0.722526513721664,0.469970830356747,0.567538000230508,"Not_significant"
"ENSG00000253210.5","ENSG00000253210","DENND3-AS1","lncRNA",-1.2581969768768,0.00574328015421975,-0.889550012097664,0.00544427893539894,0.368646964779136,17.4690095571345,0.368646868707733,0.510319198587946,0.722384871523116,0.470057885494246,0.567578643274672,"Not_significant"
"ENSG00000147459.19","ENSG00000147459","DOCK5","protein_coding",0.197539979406952,0.054420017778842,0.285695333193223,0.000958687291739287,0.088155353786271,585.069814531102,0.0881553518684406,0.122065345966442,0.72219802574169,0.470172736967492,0.567670024504949,"Not_significant"
"ENSG00000197472.16","ENSG00000197472","ZNF695","protein_coding",-0.592652025886841,0.14155414207023,-0.219253683859195,0.62070218249013,0.373398342027646,13.2420554693419,0.373398201615502,0.517288188240567,0.721837865437306,0.470394166169844,0.567890057991784,"Not_significant"
"ENSG00000140022.16","ENSG00000140022","STON2","protein_coding",0.218078067430678,0.114481035738628,0.101185598129754,0.410911582791702,-0.116892469300924,171.225898719067,-0.116892466595296,0.16198046259558,-0.721645467127374,0.470512477658901,0.567985574863206,"Not_significant"
"ENSG00000243759.1","ENSG00000243759","ST13P15","processed_pseudogene",0.726413381488948,0.0276856903891083,1.01908352968043,0.000538395488492355,0.292670148191482,35.8339825086429,0.292670091433303,0.405652694809813,0.721479470438423,0.470614567200878,0.568026717516666,"Not_significant"
"ENSG00000146476.13","ENSG00000146476","DCPH1","protein_coding",0.168292808751566,0.171874222363172,0.0654667474197109,0.553613742975899,-0.102826061331855,361.337718197777,-0.102826059610998,0.142524451714271,-0.721462586764702,0.470624951505838,0.568026717516666,"Not_significant"
"ENSG00000100221.13","ENSG00000100221","JOSD1","protein_coding",-0.162392933067708,0.127093555332596,-0.253089438963356,0.00562017493427179,-0.090696505895648,674.97800796783,-0.090696504490664,0.125859463211997,-0.720617283564092,0.471145016981976,0.568607060801365,"Not_significant"
"ENSG00000148120.21","ENSG00000148120","AOPEP","protein_coding",-0.492238069388953,0.0497693167185884,-0.722631997844764,0.00304060329499428,-0.230393928455811,207.409563485219,-0.230393915718801,0.319817774519295,-0.720391216733018,0.471284156356803,0.568686584838055,"Not_significant"
