"gene_id","ensembl_gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000071073.15","ENSG00000071073","MGAT4A","protein_coding",916.641091964098,1.15208600917667,0.0893005771780515,12.9012157097214,4.43051927478137e-38,7.90727651848911e-37,"Upregulated"
"ENSG00000211459.2","ENSG00000211459","MT-RNR1","Mt_rRNA",4515.54788960968,1.92451217963115,0.149199513393937,12.8989172675771,4.56465503863063e-38,8.12665612037286e-37,"Upregulated"
"ENSG00000198792.15","ENSG00000198792","TMEM184B","protein_coding",969.594890457006,1.15701763896093,0.0897594285263567,12.8902072791294,5.11062660347751e-38,9.05418101926603e-37,"Upregulated"
"ENSG00000102316.19","ENSG00000102316","MAGED2","protein_coding",609.670748641822,1.28235157958032,0.0994864144474053,12.8897155124456,5.14331893556882e-38,9.10097411651567e-37,"Upregulated"
"ENSG00000213585.13","ENSG00000213585","VDAC1","protein_coding",3793.58373460818,1.31991485687164,0.102440256145991,12.884728196995,5.48684654157795e-38,9.68518636791079e-37,"Upregulated"
"ENSG00000114626.20","ENSG00000114626","ABTB1","protein_coding",184.914746416788,1.53805251786389,0.119375032857831,12.8842060273661,5.52410708274432e-38,9.73909487142708e-37,"Upregulated"
"ENSG00000172273.15","ENSG00000172273","HINFP","protein_coding",328.927907239115,1.0064998662102,0.07814687368283,12.8795922188163,5.86445882978018e-38,1.03015439225666e-36,"Upregulated"
"ENSG00000158195.13","ENSG00000158195","WASF2","protein_coding",2549.90169551676,1.37364331128264,0.106779218506848,12.8643319410934,7.14570566545191e-38,1.2521833918226e-36,"Upregulated"
"ENSG00000048052.27","ENSG00000048052","HDAC9","protein_coding",50.5244234585019,3.40167569627847,0.264443574727822,12.8635218298635,7.22101134078256e-38,1.26385140520073e-36,"Upregulated"
"ENSG00000175155.12","ENSG00000175155","YPEL2","protein_coding",304.872008785038,2.12268570506529,0.165030984712663,12.862346478518,7.33167342148981e-38,1.28167202924283e-36,"Upregulated"
"ENSG00000156860.17","ENSG00000156860","FBRS","protein_coding",910.432696743305,1.09862108515372,0.085516201448552,12.8469350432347,8.94859969944158e-38,1.56056686936591e-36,"Upregulated"
"ENSG00000122741.18","ENSG00000122741","DCAF10","protein_coding",956.740467959224,1.31048998425736,0.102028128699777,12.8443989021257,9.24673571984401e-38,1.61062132274014e-36,"Upregulated"
"ENSG00000126561.20","ENSG00000126561","STAT5A","protein_coding",137.437054675312,2.93160898550988,0.228491737391852,12.8302625686736,1.10987400807908e-37,1.91707915674398e-36,"Upregulated"
"ENSG00000009307.19","ENSG00000009307","CSDE1","protein_coding",8004.90260571005,1.36075409480162,0.10610325536782,12.8248100407891,1.19078059010806e-37,2.05193725467848e-36,"Upregulated"
"ENSG00000167748.12","ENSG00000167748","KLK1","protein_coding",521.866173946246,1.62623361080679,0.126874414519355,12.8176639629631,1.30575495939923e-37,2.24472133708346e-36,"Upregulated"
"ENSG00000156675.18","ENSG00000156675","RAB11FIP1","protein_coding",2836.14957918812,1.46686997517918,0.114533590106718,12.8073342834395,1.49171591677217e-37,2.56136813576568e-36,"Upregulated"
"ENSG00000130985.19","ENSG00000130985","UBA1","protein_coding",4755.14533050848,1.13129924269066,0.0884868216972746,12.7849460630532,1.99000817674742e-37,3.39684316812998e-36,"Upregulated"
"ENSG00000184292.7","ENSG00000184292","TACSTD2","protein_coding",270.196831224201,4.12105555232147,0.322629139164421,12.7733519761873,2.30988512045555e-37,3.92436754579623e-36,"Upregulated"
"ENSG00000140455.19","ENSG00000140455","USP3","protein_coding",859.514244206304,1.12807025808048,0.08833732788702,12.7700292171304,2.41063961351247e-37,4.08596365836523e-36,"Upregulated"
"ENSG00000178951.11","ENSG00000178951","ZBTB7A","protein_coding",1406.59873809162,1.09362415573206,0.085645955878654,12.7691277949136,2.43871837417783e-37,4.12390976412895e-36,"Upregulated"
"ENSG00000187609.18","ENSG00000187609","EXD3","protein_coding",136.608460874183,1.57457633585196,0.123411995773375,12.7586976126972,2.78823841803914e-37,4.69850594816549e-36,"Upregulated"
"ENSG00000276248.1","ENSG00000276248","ENSG00000276248","lncRNA",52.9823867546663,3.03539637686217,0.237992685487438,12.7541582660211,2.955498863172e-37,4.97457485773387e-36,"Upregulated"
"ENSG00000198804.2","ENSG00000198804","MT-CO1","protein_coding",30232.0291747967,1.3313552338757,0.104484074163068,12.742183385746,3.44613529046496e-37,5.78695163724429e-36,"Upregulated"
"ENSG00000143369.17","ENSG00000143369","ECM1","protein_coding",142.676728810092,2.33834176020908,0.183581029843379,12.7373823003609,3.66486145853603e-37,6.14712641864631e-36,"Upregulated"
"ENSG00000226608.3","ENSG00000226608","FTLP3","processed_pseudogene",591.118001222805,2.68011400175321,0.210504080600456,12.7318862138362,3.93223357964311e-37,6.58796867470381e-36,"Upregulated"
"ENSG00000117650.15","ENSG00000117650","NEK2","protein_coding",902.377812574585,1.70267928280768,0.133827011541781,12.7229866615986,4.4068799908772e-37,7.37465413715847e-36,"Upregulated"
"ENSG00000108175.21","ENSG00000108175","ZMIZ1","protein_coding",639.766457090068,1.11693163653142,0.0878344488108217,12.7163277239557,4.79888497187433e-37,8.01214758207405e-36,"Upregulated"
"ENSG00000129355.8","ENSG00000129355","CDKN2D","protein_coding",127.29238580735,2.22078894852124,0.174725326940244,12.7101719447963,5.19201536820185e-37,8.64858467999785e-36,"Upregulated"
"ENSG00000174307.8","ENSG00000174307","PHLDA3","protein_coding",165.096573748683,2.10739535141465,0.166050892234303,12.6912618358054,6.61119793586397e-37,1.09999403543675e-35,"Upregulated"
"ENSG00000146757.15","ENSG00000146757","ZNF92","protein_coding",368.473041701745,1.32801441068295,0.104730270700331,12.6803301643595,7.60110138953206e-37,1.26324726304012e-35,"Upregulated"
