"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_baseMean","HT55_log2FC","HT55_pvalue","HT55_padj","HT55_status","SW948_baseMean","SW948_log2FC","SW948_pvalue","SW948_padj","SW948_status","shared_response","joint_padj"
"ENSG00000143633.15","ENSG00000143633","FSAF1","protein_coding",104.573329226005,-1.0287245537484,1.22940546213097e-12,1.95142869191698e-11,"Downregulated",104.573329226005,-1.05069686922782,4.03388691211694e-14,1.60911338096336e-13,"Downregulated","Shared_downregulated",1.95142869191698e-11
"ENSG00000164463.14","ENSG00000164463","CREBRF","protein_coding",467.057555776109,1.29579054826355,1.30268058780575e-12,2.04313057648077e-11,"Upregulated",467.057555776109,2.16800146624333,1.46376377689998e-34,2.14271360149843e-33,"Upregulated","Shared_upregulated",2.04313057648077e-11
"ENSG00000119655.13","ENSG00000119655","NPC2","protein_coding",752.686600077815,1.09759173640229,1.32875591260865e-12,2.08176547951617e-11,"Upregulated",752.686600077815,2.12078656969897,1.02917686303868e-42,2.39403388429478e-41,"Upregulated","Shared_upregulated",2.08176547951617e-11
"ENSG00000112972.16","ENSG00000112972","HMGCS1","protein_coding",2978.15713636111,1.12004294278445,1.93049890596378e-12,2.96050689367483e-11,"Upregulated",2978.15713636111,4.00013214996446,1.18931513268899e-141,1.14903699352859e-138,"Upregulated","Shared_upregulated",2.96050689367483e-11
"ENSG00000163283.7","ENSG00000163283","ALPP","protein_coding",42.3319143869097,2.98713724473124,1.97224974443341e-12,3.01814607141805e-11,"Upregulated",42.3319143869097,4.26438170398685,1.34484001410149e-14,5.55887663558436e-14,"Upregulated","Shared_upregulated",3.01814607141805e-11
"ENSG00000146233.10","ENSG00000146233","CYP39A1","protein_coding",81.0534546872021,-1.18817712730956,1.97610996907033e-12,3.02086346748599e-11,"Downregulated",81.0534546872021,-2.91649506546192,1.64547980308281e-23,1.21789036293545e-22,"Downregulated","Shared_downregulated",3.02086346748599e-11
"ENSG00000226608.3","ENSG00000226608","FTLP3","processed_pseudogene",591.118001222805,1.44020774091021,2.09142860334986e-12,3.19041929681538e-11,"Upregulated",591.118001222805,2.68011400175321,3.93223357964311e-37,6.58796867470381e-36,"Upregulated","Shared_upregulated",3.19041929681538e-11
"ENSG00000163827.16","ENSG00000163827","LRRC2","protein_coding",118.151440082679,-1.00790955053621,2.1414214680936e-12,3.25981931886686e-11,"Downregulated",118.151440082679,-2.14847152653717,1.2002915071024e-48,4.00797800021383e-47,"Downregulated","Shared_downregulated",3.25981931886686e-11
"ENSG00000164142.18","ENSG00000164142","FHIP1A","protein_coding",531.920336811526,1.0900477092922,2.21005867729043e-12,3.35373511531863e-11,"Upregulated",531.920336811526,2.14306048869286,6.08891683855988e-46,1.76834835319458e-44,"Upregulated","Shared_upregulated",3.35373511531863e-11
"ENSG00000147251.18","ENSG00000147251","DOCK11","protein_coding",137.39169705557,-1.8075667552572,1.3881375570385e-17,4.02337789532039e-16,"Downregulated",137.39169705557,-1.26392141933771,1.02056782057165e-11,3.42283472708269e-11,"Downregulated","Shared_downregulated",3.42283472708269e-11
"ENSG00000122483.20","ENSG00000122483","CCDC18","protein_coding",64.5052920060705,-1.31543670602331,2.31178956198918e-12,3.48983899295283e-11,"Downregulated",64.5052920060705,-1.96661545206711,1.36396507492066e-15,6.03375514827542e-15,"Downregulated","Shared_downregulated",3.48983899295283e-11
"ENSG00000232187.1","ENSG00000232187","FTH1P7","processed_pseudogene",97.0628961210389,2.05775560471946,2.62631328121449e-13,4.6528767813399e-12,"Upregulated",97.0628961210389,1.85846372314055,1.08288944647271e-11,3.62430343147404e-11,"Upregulated","Shared_upregulated",3.62430343147404e-11
"ENSG00000219507.4","ENSG00000219507","FTH1P8","processed_pseudogene",32.8896778403334,2.48636365706613,2.1256640157077e-12,3.23923479659684e-11,"Upregulated",32.8896778403334,2.26230021341472,1.12261312096621e-11,3.75032488451873e-11,"Upregulated","Shared_upregulated",3.75032488451873e-11
"ENSG00000162407.11","ENSG00000162407","PLPP3","protein_coding",112.315116102444,1.0912586379388,2.6178179529375e-12,3.91107399731652e-11,"Upregulated",112.315116102444,1.71190089663414,8.94957178960268e-23,6.29292549126259e-22,"Upregulated","Shared_upregulated",3.91107399731652e-11
"ENSG00000171219.11","ENSG00000171219","CDC42BPG","protein_coding",229.498967606215,1.11516014330081,2.84892134343353e-12,4.21721839724604e-11,"Upregulated",229.498967606215,-1.18786547376808,5.07485236058998e-14,2.01106809979956e-13,"Downregulated","Discordant_direction",4.21721839724604e-11
"ENSG00000116514.19","ENSG00000116514","RNF19B","protein_coding",548.233960912546,1.14606416410994,2.85503545799334e-12,4.22195651604485e-11,"Upregulated",548.233960912546,1.66245974629382,6.02401369028646e-25,4.83121230767191e-24,"Upregulated","Shared_upregulated",4.22195651604485e-11
"ENSG00000121671.14","ENSG00000121671","CRY2","protein_coding",628.612779764583,1.16036941052441,3.64994747527136e-12,5.34293321329621e-11,"Upregulated",628.612779764583,2.49487218570371,1.2585827714645e-54,5.69986465299652e-53,"Upregulated","Shared_upregulated",5.34293321329621e-11
"ENSG00000198056.18","ENSG00000198056","PRIM1","protein_coding",112.2437502713,-1.08028288866818,3.96204838892098e-12,5.7574222959334e-11,"Downregulated",112.2437502713,-1.88886014685985,1.88553853350778e-20,1.14571171604171e-19,"Downregulated","Shared_downregulated",5.7574222959334e-11
"ENSG00000143217.11","ENSG00000143217","NECTIN4","protein_coding",219.13802596709,1.2555025744712,4.07987229315117e-12,5.91255092723468e-11,"Upregulated",219.13802596709,2.28264214269171,2.01163064495915e-34,2.91817330397878e-33,"Upregulated","Shared_upregulated",5.91255092723468e-11
"ENSG00000154153.16","ENSG00000154153","RETREG1","protein_coding",220.253603563283,1.26487268509964,4.23488059631377e-12,6.11883246278955e-11,"Upregulated",220.253603563283,-1.36699496819008,3.32761844218089e-13,1.240325269138e-12,"Downregulated","Discordant_direction",6.11883246278955e-11
"ENSG00000116954.10","ENSG00000116954","RRAGC","protein_coding",184.444256955515,1.06566589000555,4.44427458524762e-12,6.40222935282391e-11,"Upregulated",184.444256955515,1.16865306854741,2.99237177613605e-14,1.20459588277121e-13,"Upregulated","Shared_upregulated",6.40222935282391e-11
"ENSG00000143839.17","ENSG00000143839","REN","protein_coding",47.9260341985261,3.62350466813701,4.38232827387216e-20,1.69356536919881e-18,"Upregulated",47.9260341985261,3.31572729582313,2.17251132588415e-11,7.1021958345845e-11,"Upregulated","Shared_upregulated",7.1021958345845e-11
"ENSG00000236144.10","ENSG00000236144","TMEM147-AS1","lncRNA",82.8297973182731,-1.70870694337476,6.83183620133163e-12,9.61232720676679e-11,"Downregulated",82.8297973182731,-1.67058845072331,2.08629938967187e-15,9.12606421826888e-15,"Downregulated","Shared_downregulated",9.61232720676679e-11
