"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","HT55_status","SW948_log2FC","SW948_padj","SW948_status","significance_group"
"ENSG00000000003.18","ENSG00000000003","TSPAN6","protein_coding",0.793171779659422,4.45634375224991e-25,"Not_significant",0.468152708801675,1.02073995784206e-07,"Not_significant","Neither"
"ENSG00000000419.16","ENSG00000000419","DPM1","protein_coding",-0.497361412867897,2.56566565969723e-07,"Not_significant",0.0861048916069462,0.327801748486096,"Not_significant","Neither"
"ENSG00000000457.16","ENSG00000000457","SCYL3","protein_coding",-0.0834984364247164,0.58370593444027,"Not_significant",-1.04969685985828,3.80858766097355e-15,"Downregulated","SW948_only"
"ENSG00000000460.19","ENSG00000000460","FIRRM","protein_coding",-0.87931841531566,5.61870570632287e-10,"Not_significant",-1.07247781791624,1.47109605141234e-13,"Downregulated","SW948_only"
"ENSG00000001036.16","ENSG00000001036","FUCA2","protein_coding",0.338195752003176,4.88748386820038e-06,"Not_significant",0.0522787065555622,0.499146812507313,"Not_significant","Neither"
"ENSG00000001084.15","ENSG00000001084","GCLC","protein_coding",0.766799748779263,4.22485263255506e-09,"Not_significant",1.50719880541587,1.90848161728312e-34,"Upregulated","SW948_only"
"ENSG00000001167.17","ENSG00000001167","NFYA","protein_coding",0.0659931339035025,0.59254452881715,"Not_significant",0.154793911460273,0.0672629259865464,"Not_significant","Neither"
"ENSG00000001460.20","ENSG00000001460","STPG1","protein_coding",0.538137401254036,0.0010653528509089,"Not_significant",0.22430723080318,0.124560014861067,"Not_significant","Neither"
"ENSG00000001461.21","ENSG00000001461","NIPAL3","protein_coding",0.0833431169483791,0.578629732587558,"Not_significant",-0.390434485566322,0.00166464436903977,"Not_significant","Neither"
"ENSG00000001497.20","ENSG00000001497","LAS1L","protein_coding",-0.219989643193153,0.105155724678756,"Not_significant",-0.964795079616635,2.23817651284704e-13,"Not_significant","Neither"
"ENSG00000001561.9","ENSG00000001561","ENPP4","protein_coding",0.617949721443445,3.37810725314609e-14,"Not_significant",0.53028318183855,3.64235356902628e-10,"Not_significant","Neither"
"ENSG00000001617.14","ENSG00000001617","SEMA3F","protein_coding",0.0236720075559249,0.877283765851394,"Not_significant",1.34780191876119,5.79602264104491e-26,"Upregulated","SW948_only"
"ENSG00000001626.20","ENSG00000001626","CFTR","protein_coding",0.0487291512757409,0.840467337435482,"Not_significant",-3.38020896394269,1.84960254857545e-78,"Downregulated","SW948_only"
"ENSG00000001629.12","ENSG00000001629","ANKIB1","protein_coding",0.204664875889448,0.00310336055664551,"Not_significant",-0.0924221796189211,0.165619243640882,"Not_significant","Neither"
"ENSG00000001630.20","ENSG00000001630","CYP51A1","protein_coding",0.658380526586411,2.04791439383577e-05,"Not_significant",2.99445034232801,9.98958703121553e-88,"Upregulated","SW948_only"
"ENSG00000001631.19","ENSG00000001631","KRIT1","protein_coding",-0.373457105547154,0.0999454998392005,"Not_significant",-0.547011986328844,0.00431445476887685,"Not_significant","Neither"
"ENSG00000002016.20","ENSG00000002016","RAD52","protein_coding",-0.561134505470818,0.0110678024381571,"Not_significant",-1.70080846153994,3.70548988182435e-13,"Downregulated","SW948_only"
"ENSG00000002330.16","ENSG00000002330","BAD","protein_coding",0.37792574852232,0.027246131502022,"Not_significant",0.42582615732814,0.00450176141557111,"Not_significant","Neither"
"ENSG00000002549.15","ENSG00000002549","LAP3","protein_coding",-0.274506621189973,0.126228352727694,"Not_significant",-0.608511539652602,8.7698879464392e-05,"Not_significant","Neither"
"ENSG00000002587.12","ENSG00000002587","HS3ST1","protein_coding",-0.187908932137041,0.336470537187065,"Not_significant",-1.26956262751023,1.70945642245728e-11,"Downregulated","SW948_only"
"ENSG00000002726.23","ENSG00000002726","AOC1","protein_coding",0.669418492223746,1.34270985990252e-15,"Not_significant",0.0799808721430053,0.353897832480593,"Not_significant","Neither"
"ENSG00000002745.14","ENSG00000002745","WNT16","protein_coding",-2.2511497520877,6.28466331931259e-05,"Downregulated",-2.5401392078683,0.0580487431321439,"Not_significant","HT55_only"
"ENSG00000002822.18","ENSG00000002822","MAD1L1","protein_coding",0.0620308556600503,0.980147211750548,"Not_significant",1.74089625618361,2.44318253960026e-10,"Upregulated","SW948_only"
"ENSG00000002834.21","ENSG00000002834","LASP1","protein_coding",0.0322633545566235,0.735675818142597,"Not_significant",1.06331691403175,1.22173568220494e-48,"Upregulated","SW948_only"
"ENSG00000002919.17","ENSG00000002919","SNX11","protein_coding",-0.137572654280802,0.253795245007883,"Not_significant",0.103046374425955,0.326393912297447,"Not_significant","Neither"
"ENSG00000002933.11","ENSG00000002933","TMEM176A","protein_coding",1.02861947932324,6.04494531609829e-20,"Upregulated",1.63394115501727,2.50158624526387e-44,"Upregulated","Significant_both"
"ENSG00000003056.10","ENSG00000003056","M6PR","protein_coding",0.0283132363819513,0.771219978412856,"Not_significant",0.450038785835536,5.88394306477641e-09,"Not_significant","Neither"
"ENSG00000003147.21","ENSG00000003147","ICA1","protein_coding",0.0256640760902675,0.881869345705209,"Not_significant",0.0842050915715778,0.531239197995855,"Not_significant","Neither"
"ENSG00000003249.17","ENSG00000003249","DBNDD1","protein_coding",1.72755190069936,1.63955687906788e-11,"Upregulated",1.32289560674455,5.91156017080618e-18,"Upregulated","Significant_both"
"ENSG00000003393.18","ENSG00000003393","ALS2","protein_coding",0.200785637282508,0.0577743337129856,"Not_significant",-0.125977782442513,0.122909688156709,"Not_significant","Neither"
"ENSG00000003400.18","ENSG00000003400","CASP10","protein_coding",-0.453520993458878,0.00328771298171366,"Not_significant",0.250947067118863,0.0465493673588135,"Not_significant","Neither"
"ENSG00000003402.23","ENSG00000003402","CFLAR","protein_coding",0.323957559282706,0.000824251354817741,"Not_significant",0.333319739464924,0.00034175339296909,"Not_significant","Neither"
"ENSG00000003436.18","ENSG00000003436","TFPI","protein_coding",-1.4001723994818,0.0448123816246623,"Downregulated",1.89420186899549,2.640080479426e-26,"Upregulated","Significant_both"
"ENSG00000003509.18","ENSG00000003509","NDUFAF7","protein_coding",0.157639216141695,0.250486754769974,"Not_significant",0.0650907026830187,0.529995227157277,"Not_significant","Neither"
"ENSG00000003756.19","ENSG00000003756","RBM5","protein_coding",-0.839773355671836,2.741353742299e-11,"Not_significant",-0.660369716698384,3.66366885451871e-08,"Not_significant","Neither"
"ENSG00000003989.20","ENSG00000003989","SLC7A2","protein_coding",-1.23853885969752,0.455190567809144,"Not_significant",-0.188767781091093,0.143407709610856,"Not_significant","Neither"
"ENSG00000004059.13","ENSG00000004059","ARF5","protein_coding",-0.22180254671419,0.0550915700102295,"Not_significant",-0.0014687657922971,0.995023668919598,"Not_significant","Neither"
"ENSG00000004139.16","ENSG00000004139","SARM1","protein_coding",0.138839794579466,0.461251166085757,"Not_significant",-1.56512949272582,5.7123246018141e-21,"Downregulated","SW948_only"
"ENSG00000004142.14","ENSG00000004142","POLDIP2","protein_coding",-0.188319163509847,0.0072962257740362,"Not_significant",-1.03533205922308,1.01209642497214e-53,"Downregulated","SW948_only"
"ENSG00000004399.15","ENSG00000004399","PLXND1","protein_coding",0.287088841586332,0.168404278380068,"Not_significant",0.188024623765316,0.223437344474916,"Not_significant","Neither"
"ENSG00000004455.20","ENSG00000004455","AK2","protein_coding",-0.545083884814008,5.79363573649815e-12,"Not_significant",-0.772052614167767,6.20497643341224e-26,"Not_significant","Neither"
"ENSG00000004478.10","ENSG00000004478","FKBP4","protein_coding",0.435479372626925,3.11730025745622e-05,"Not_significant",0.852524851297045,6.63788711131594e-18,"Not_significant","Neither"
"ENSG00000004487.20","ENSG00000004487","KDM1A","protein_coding",0.313820243985305,5.57006256063524e-05,"Not_significant",0.676136628490342,3.7980363549028e-24,"Not_significant","Neither"
"ENSG00000004534.17","ENSG00000004534","RBM6","protein_coding",-0.679955425848091,6.61146754369024e-14,"Not_significant",-0.824364905852809,1.32568254758565e-25,"Not_significant","Neither"
"ENSG00000004660.17","ENSG00000004660","CAMKK1","protein_coding",-0.354343683110816,0.0148807519447351,"Not_significant",-0.119633446365714,0.45827864299874,"Not_significant","Neither"
"ENSG00000004700.18","ENSG00000004700","RECQL","protein_coding",-0.499337529774401,0.000271055112571009,"Not_significant",0.194798705047202,0.148065487432701,"Not_significant","Neither"
"ENSG00000004766.19","ENSG00000004766","VPS50","protein_coding",-0.240922628494609,0.0379943673899855,"Not_significant",-1.23883569980613,3.30031318924982e-36,"Downregulated","SW948_only"
"ENSG00000004777.20","ENSG00000004777","ARHGAP33","protein_coding",-0.112874547253232,0.730216737329911,"Not_significant",1.45677519178539,4.08667434236344e-10,"Upregulated","SW948_only"
"ENSG00000004779.12","ENSG00000004779","NDUFAB1","protein_coding",0.14789930384819,0.122234823298945,"Not_significant",0.151186267371247,0.108420221528961,"Not_significant","Neither"
"ENSG00000004799.10","ENSG00000004799","PDK4","protein_coding",1.98628298962183,7.54567956668651e-43,"Upregulated",2.14472835008708,4.355208962371e-52,"Upregulated","Significant_both"
"ENSG00000004864.16","ENSG00000004864","SLC25A13","protein_coding",-0.751924383474859,1.40584392154018e-09,"Not_significant",-0.994499354016469,4.89222117072442e-16,"Not_significant","Neither"
"ENSG00000004866.24","ENSG00000004866","ST7","protein_coding",0.100159549401618,0.465691351381633,"Not_significant",-0.0921073912529144,0.474380943041588,"Not_significant","Neither"
"ENSG00000004897.14","ENSG00000004897","CDC27","protein_coding",-0.0351668006529032,0.716756955776339,"Not_significant",-0.0824421367202595,0.225912263600004,"Not_significant","Neither"
"ENSG00000004961.17","ENSG00000004961","HCCS","protein_coding",0.254895620247971,0.00738816966813772,"Not_significant",-0.146420448605061,0.144933236323932,"Not_significant","Neither"
"ENSG00000004975.14","ENSG00000004975","DVL2","protein_coding",0.159108083748601,0.225338843133184,"Not_significant",0.453570137627993,9.53402324877163e-06,"Not_significant","Neither"
"ENSG00000005001.12","ENSG00000005001","PRSS22","protein_coding",2.54226320160687,4.30582658295815e-26,"Upregulated",3.81180317927953,8.27308353946658e-66,"Upregulated","Significant_both"
"ENSG00000005007.16","ENSG00000005007","UPF1","protein_coding",0.652001804556317,1.59706265582632e-29,"Not_significant",0.937469624866033,2.4409554861111e-59,"Not_significant","Neither"
"ENSG00000005020.15","ENSG00000005020","SKAP2","protein_coding",-0.168629440359525,0.0392465085181366,"Not_significant",0.215661801325923,0.00212943582934706,"Not_significant","Neither"
"ENSG00000005022.8","ENSG00000005022","SLC25A5","protein_coding",0.440258005840235,0.000210931756012303,"Not_significant",0.746193248459702,3.52945200323697e-11,"Not_significant","Neither"
"ENSG00000005059.18","ENSG00000005059","MCUB","protein_coding",-0.94758874533535,0.00494913441662264,"Not_significant",-1.82349516687668,7.13611226545245e-09,"Downregulated","SW948_only"
"ENSG00000005073.7","ENSG00000005073","HOXA11","protein_coding",0.130653714978452,0.252148611881355,"Not_significant",-0.56685936739786,1.00611355151019e-05,"Not_significant","Neither"
"ENSG00000005075.18","ENSG00000005075","POLR2J","protein_coding",-0.0391737188536796,0.813816225779917,"Not_significant",0.897040982732557,6.26929041260692e-13,"Not_significant","Neither"
"ENSG00000005100.14","ENSG00000005100","DHX33","protein_coding",0.254008551275278,0.0086342288826963,"Not_significant",-0.0649831391916023,0.410221227003464,"Not_significant","Neither"
"ENSG00000005156.14","ENSG00000005156","LIG3","protein_coding",0.0998294156769516,0.497713668833102,"Not_significant",0.302785672558121,0.0159433279044446,"Not_significant","Neither"
"ENSG00000005175.12","ENSG00000005175","RPAP3","protein_coding",-9.34701009606057e-05,1,"Not_significant",-0.101468792438908,0.248058046436768,"Not_significant","Neither"
"ENSG00000005187.14","ENSG00000005187","ACSM3","protein_coding",0.360721887002923,0.0704130725744087,"Not_significant",0.742920226902859,3.81835318148197e-05,"Not_significant","Neither"
"ENSG00000005189.22","ENSG00000005189","REXO5","protein_coding",-1.20115199900968,9.68291222589752e-12,"Downregulated",-2.12213891011283,2.92617079580302e-17,"Downregulated","Significant_both"
"ENSG00000005194.17","ENSG00000005194","CIAPIN1","protein_coding",-0.187207116958955,0.0658200305495672,"Not_significant",-0.471899261250637,7.81554051784564e-07,"Not_significant","Neither"
"ENSG00000005206.19","ENSG00000005206","SPPL2B","protein_coding",-1.07545687922715,1.410464290876e-07,"Downregulated",-0.965520188444123,2.96387782519843e-06,"Not_significant","HT55_only"
"ENSG00000005238.22","ENSG00000005238","ATOSB","protein_coding",1.14513424031745,0.00750611942714071,"Upregulated",0.646948403257659,0.00141019058074818,"Not_significant","HT55_only"
"ENSG00000005243.12","ENSG00000005243","COPZ2","protein_coding",-0.281459875983394,0.342191939316391,"Not_significant",-1.5497503466007,0.000150902506275173,"Downregulated","SW948_only"
"ENSG00000005249.16","ENSG00000005249","PRKAR2B","protein_coding",-1.25869600590465,0.401567763873389,"Not_significant",-2.55251526882829,2.35030128688486e-13,"Downregulated","SW948_only"
"ENSG00000005302.20","ENSG00000005302","MSL3","protein_coding",-0.506072007003192,0.00911662905764613,"Not_significant",-0.385615085214949,0.0433402169211306,"Not_significant","Neither"
"ENSG00000005339.16","ENSG00000005339","CREBBP","protein_coding",0.541387586525547,2.22916514999612e-12,"Not_significant",0.113490349700626,0.18322974451767,"Not_significant","Neither"
"ENSG00000005379.18","ENSG00000005379","TSPOAP1","protein_coding",0.407599151111334,0.313021537740163,"Not_significant",1.25900421492902,0.227732446529454,"Not_significant","Neither"
"ENSG00000005436.16","ENSG00000005436","GCFC2","protein_coding",-0.828759892997612,6.72171668441917e-08,"Not_significant",-1.83663432253836,1.50754293967022e-35,"Downregulated","SW948_only"
"ENSG00000005448.19","ENSG00000005448","WDR54","protein_coding",-1.51735028237692,0.00774544153002709,"Downregulated",-2.13191876835385,0.000541769524517653,"Downregulated","Significant_both"
"ENSG00000005469.14","ENSG00000005469","CROT","protein_coding",-0.868007893765197,1.62646694511171e-05,"Not_significant",-1.38127796664404,2.31450099548984e-11,"Downregulated","SW948_only"
"ENSG00000005471.21","ENSG00000005471","ABCB4","protein_coding",-1.96440655776875,0.227966133818742,"Not_significant",-1.38307150226764,0.00435431959289608,"Downregulated","SW948_only"
"ENSG00000005483.24","ENSG00000005483","KMT2E","protein_coding",0.312658045035148,5.17343989296875e-05,"Not_significant",-0.142262288525656,0.0648580779531434,"Not_significant","Neither"
"ENSG00000005486.19","ENSG00000005486","RHBDD2","protein_coding",0.874313803179137,1.29356393447006e-14,"Not_significant",0.879490868813152,1.0455143350873e-15,"Not_significant","Neither"
"ENSG00000005513.12","ENSG00000005513","SOX8","protein_coding",0.972234206397221,9.1073048363352e-06,"Not_significant",1.06539992406251,8.3281615657354e-07,"Upregulated","SW948_only"
"ENSG00000005700.17","ENSG00000005700","IBTK","protein_coding",-0.0914637416346191,0.317578748106961,"Not_significant",0.132868237796999,0.101355629047124,"Not_significant","Neither"
"ENSG00000005801.20","ENSG00000005801","ZNF195","protein_coding",-0.300097742832793,0.00336980438891437,"Not_significant",-0.271950795515747,0.000483601147191121,"Not_significant","Neither"
"ENSG00000005810.22","ENSG00000005810","MYCBP2","protein_coding",0.437099167270749,4.17051196851156e-05,"Not_significant",0.533365151015976,1.12659940271944e-07,"Not_significant","Neither"
"ENSG00000005812.13","ENSG00000005812","FBXL3","protein_coding",-0.023695039065347,0.84086861691434,"Not_significant",0.0685931003658383,0.468443954383548,"Not_significant","Neither"
"ENSG00000005882.14","ENSG00000005882","PDK2","protein_coding",0.243270808654371,0.175462029815113,"Not_significant",-0.813443877801023,1.1576339026436e-06,"Not_significant","Neither"
"ENSG00000005884.20","ENSG00000005884","ITGA3","protein_coding",0.222585476209178,0.097396141204795,"Not_significant",-0.420949464078119,0.000492796787212683,"Not_significant","Neither"
"ENSG00000005889.18","ENSG00000005889","ZFX","protein_coding",0.158101354331561,0.0612457830053836,"Not_significant",0.0272125363425815,0.754803814226934,"Not_significant","Neither"
"ENSG00000005893.19","ENSG00000005893","LAMP2","protein_coding",0.67146901279338,2.50560930737407e-10,"Not_significant",1.27947154055818,6.95399251853119e-35,"Upregulated","SW948_only"
"ENSG00000006007.14","ENSG00000006007","GDE1","protein_coding",0.574584725406124,1.05298245600395e-06,"Not_significant",0.635031640604324,1.96156392279581e-08,"Not_significant","Neither"
"ENSG00000006015.20","ENSG00000006015","REX1BD","protein_coding",-0.144933542420484,0.353906483513508,"Not_significant",-1.13117490827415,1.23970264399952e-16,"Downregulated","SW948_only"
"ENSG00000006025.15","ENSG00000006025","OSBPL7","protein_coding",-0.266161746779651,0.282984684337693,"Not_significant",0.157556715492519,0.419926655603689,"Not_significant","Neither"
"ENSG00000006042.14","ENSG00000006042","TMEM98","protein_coding",-0.878362490672193,0.00423364061028036,"Not_significant",-2.50813974663187,3.68941072654894e-18,"Downregulated","SW948_only"
"ENSG00000006047.15","ENSG00000006047","YBX2","protein_coding",-0.620307599486845,9.23032485830883e-05,"Not_significant",0.613604938925852,1.13781608189297e-06,"Not_significant","Neither"
"ENSG00000006062.20","ENSG00000006062","MAP3K14","protein_coding",0.0545481099590273,0.822968450235452,"Not_significant",0.530668884713251,0.000174259151311097,"Not_significant","Neither"
"ENSG00000006118.16","ENSG00000006118","TMEM132A","protein_coding",0.76745648207657,0.00856794102204608,"Not_significant",0.673168088041551,4.22381984549127e-07,"Not_significant","Neither"
"ENSG00000006125.20","ENSG00000006125","AP2B1","protein_coding",0.0869023524866059,0.666312828451135,"Not_significant",-0.162519211895798,0.330266949465629,"Not_significant","Neither"
"ENSG00000006194.13","ENSG00000006194","ZNF263","protein_coding",0.302667548687445,0.00828307277873941,"Not_significant",0.45003413721151,3.37716956387597e-05,"Not_significant","Neither"
"ENSG00000006210.8","ENSG00000006210","CX3CL1","protein_coding",1.62617732164664,5.28330772016158e-09,"Upregulated",-1.00597766045534,0.00488113497752876,"Downregulated","Significant_both"
"ENSG00000006282.24","ENSG00000006282","SPATA20","protein_coding",-0.365117488812023,0.000213924474366896,"Not_significant",-0.860187542602036,3.73611227254373e-19,"Not_significant","Neither"
"ENSG00000006327.16","ENSG00000006327","TNFRSF12A","protein_coding",0.419346155392876,0.000103262329526427,"Not_significant",0.309858254478021,0.00227372597672512,"Not_significant","Neither"
"ENSG00000006377.11","ENSG00000006377","DLX6","protein_coding",-0.14926528536627,0.512781564894331,"Not_significant",2.64160201382988,0.0261724837857664,"Upregulated","SW948_only"
"ENSG00000006432.18","ENSG00000006432","MAP3K9","protein_coding",0.655580717356393,1.49671740524663e-09,"Not_significant",0.284133409956759,0.00608130838403854,"Not_significant","Neither"
"ENSG00000006451.10","ENSG00000006451","RALA","protein_coding",0.0761330022500972,0.444245690404789,"Not_significant",0.756935057235027,3.82139916363417e-22,"Not_significant","Neither"
"ENSG00000006453.16","ENSG00000006453","BAIAP2L1","protein_coding",-0.0129031353576533,0.919633187523419,"Not_significant",0.930293704469973,4.48130521315455e-29,"Not_significant","Neither"
"ENSG00000006459.13","ENSG00000006459","KDM7A","protein_coding",0.20475349239332,0.0670323966660619,"Not_significant",0.665060415941779,1.92221456829146e-11,"Not_significant","Neither"
"ENSG00000006468.17","ENSG00000006468","ETV1","protein_coding",-2.54143907494384,0.0193849869915564,"Downregulated",-0.739952563860402,0.178849320393072,"Not_significant","HT55_only"
"ENSG00000006530.20","ENSG00000006530","AGK","protein_coding",-0.122548051722836,0.436394966505679,"Not_significant",-1.27838925742229,9.1589771921566e-20,"Downregulated","SW948_only"
"ENSG00000006534.19","ENSG00000006534","ALDH3B1","protein_coding",0.185128368783609,0.351273095043763,"Not_significant",0.2763627062104,0.135248977734364,"Not_significant","Neither"
"ENSG00000006555.13","ENSG00000006555","TTC22","protein_coding",0.787808340182108,2.29852000459631e-06,"Not_significant",-0.507010766293453,0.000561208513559873,"Not_significant","Neither"
"ENSG00000006576.19","ENSG00000006576","PHTF2","protein_coding",0.696594147156801,1.79853880089589e-05,"Not_significant",0.817398698536863,1.53909233536996e-08,"Not_significant","Neither"
"ENSG00000006607.16","ENSG00000006607","FARP2","protein_coding",0.102756238675462,0.329505697322488,"Not_significant",-0.327354169336225,2.64840607462299e-05,"Not_significant","Neither"
"ENSG00000006611.19","ENSG00000006611","USH1C","protein_coding",0.0272780877971531,0.802115913261263,"Not_significant",0.283769618500471,0.000682997905594992,"Not_significant","Neither"
"ENSG00000006625.20","ENSG00000006625","GGCT","protein_coding",-0.0756191916546981,0.501479123098995,"Not_significant",0.672958984289724,5.67723486835695e-14,"Not_significant","Neither"
"ENSG00000006634.10","ENSG00000006634","DBF4","protein_coding",0.124464208272721,0.351894573088928,"Not_significant",1.41545551469452,5.13149075412154e-40,"Upregulated","SW948_only"
"ENSG00000006652.16","ENSG00000006652","IFRD1","protein_coding",-0.272980298679001,0.0903004924448647,"Not_significant",1.20684339587389,1.62287982672106e-21,"Upregulated","SW948_only"
"ENSG00000006695.14","ENSG00000006695","COX10","protein_coding",0.184471640231206,0.208214280622456,"Not_significant",1.03606946748266,3.34283252874473e-18,"Upregulated","SW948_only"
"ENSG00000006704.13","ENSG00000006704","GTF2IRD1","protein_coding",-0.0797531302109035,0.522091193178756,"Not_significant",1.95559617492231,2.79264777157607e-86,"Upregulated","SW948_only"
"ENSG00000006712.17","ENSG00000006712","PAF1","protein_coding",-0.115792346172926,0.441620072511956,"Not_significant",-0.120805002575942,0.35982104412588,"Not_significant","Neither"
"ENSG00000006715.18","ENSG00000006715","VPS41","protein_coding",-0.353605135202379,0.022964345976633,"Not_significant",-1.01345888301775,4.3966685846319e-13,"Downregulated","SW948_only"
"ENSG00000006740.20","ENSG00000006740","ARHGAP44","protein_coding",-0.424936622192603,0.706762131497653,"Not_significant",0.549889145250529,5.54471799555066e-08,"Not_significant","Neither"
"ENSG00000006744.21","ENSG00000006744","ELAC2","protein_coding",0.0953847661631846,0.342867807193259,"Not_significant",-0.286331305682957,0.000479248591472923,"Not_significant","Neither"
"ENSG00000006747.17","ENSG00000006747","SCIN","protein_coding",0.468815971801619,0.225466938423387,"Not_significant",-0.782681644709149,9.46391156039473e-05,"Not_significant","Neither"
"ENSG00000006756.18","ENSG00000006756","ARSD","protein_coding",0.234032756997087,0.125145646482386,"Not_significant",-1.66985143918434,5.68375201253921e-35,"Downregulated","SW948_only"
"ENSG00000006757.14","ENSG00000006757","PNPLA4","protein_coding",-1.11040934976016,2.98198982013787e-13,"Downregulated",-1.15948776038796,1.85289028506765e-13,"Downregulated","Significant_both"
"ENSG00000006831.12","ENSG00000006831","ADIPOR2","protein_coding",0.506951304218328,2.24934667522605e-11,"Not_significant",0.990321180483775,1.58487116249837e-41,"Not_significant","Neither"
"ENSG00000007047.18","ENSG00000007047","MARK4","protein_coding",1.56497729786732,5.49606604575125e-21,"Upregulated",2.40600384928365,3.18935167512925e-57,"Upregulated","Significant_both"
"ENSG00000007062.14","ENSG00000007062","PROM1","protein_coding",1.47507851211859,0.00741467793674389,"Upregulated",-0.521817857979701,0.156701716045913,"Not_significant","HT55_only"
"ENSG00000007080.13","ENSG00000007080","CCDC124","protein_coding",-0.413149590020351,0.000102466106789884,"Not_significant",0.244789630852177,0.00951496783716567,"Not_significant","Neither"
"ENSG00000007168.17","ENSG00000007168","PAFAH1B1","protein_coding",-0.427480688902962,2.40753134335502e-08,"Not_significant",0.00491844032310973,0.958563862466008,"Not_significant","Neither"
"ENSG00000007171.21","ENSG00000007171","NOS2","protein_coding",2.53603356065517,1.29350323110355e-20,"Upregulated",3.03389503652668,8.02178899795177e-31,"Upregulated","Significant_both"
"ENSG00000007202.18","ENSG00000007202","BLTP2","protein_coding",0.402402296688373,8.82627945596274e-08,"Not_significant",-0.165067044280054,0.0301534627831963,"Not_significant","Neither"
"ENSG00000007237.21","ENSG00000007237","GAS7","protein_coding",-1.5266295978026,0.00245056892439173,"Downregulated",-1.56812641440269,0.264380096598014,"Not_significant","HT55_only"
"ENSG00000007255.12","ENSG00000007255","TRAPPC6A","protein_coding",-0.386665113497306,0.00943666217741557,"Not_significant",-0.792560081401359,2.22331047600435e-09,"Not_significant","Neither"
"ENSG00000007306.17","ENSG00000007306","CEACAM7","protein_coding",2.01185370167863,1.10361298109673e-08,"Upregulated",0.536029994511378,0.154133460410643,"Not_significant","HT55_only"
"ENSG00000007341.21","ENSG00000007341","ST7L","protein_coding",-0.860875016812247,1.93463021951002e-08,"Not_significant",0.0914959773185474,0.579916475329654,"Not_significant","Neither"
"ENSG00000007372.26","ENSG00000007372","PAX6","protein_coding",-0.52025870501693,0.494627631549156,"Not_significant",0.761224616892827,3.79882638785655e-06,"Not_significant","Neither"
"ENSG00000007376.10","ENSG00000007376","RPUSD1","protein_coding",0.359435092567628,0.010105655845831,"Not_significant",-0.928099434123005,5.25072038034735e-11,"Not_significant","Neither"
"ENSG00000007384.17","ENSG00000007384","RHBDF1","protein_coding",0.416723792034398,6.45785544970038e-05,"Not_significant",0.826794514688885,2.19369840326249e-15,"Not_significant","Neither"
"ENSG00000007392.19","ENSG00000007392","LUC7L","protein_coding",-0.632923746324633,0.00054528635259822,"Not_significant",-0.0243936258654045,0.893950860459297,"Not_significant","Neither"
"ENSG00000007516.17","ENSG00000007516","BAIAP3","protein_coding",0.717123850845137,0.0573509453785613,"Not_significant",1.63980033856233,0.000211364580546548,"Upregulated","SW948_only"
"ENSG00000007520.6","ENSG00000007520","TSR3","protein_coding",-0.134080788968605,0.367457581711187,"Not_significant",-0.753798141403884,2.54146205841951e-08,"Not_significant","Neither"
"ENSG00000007541.19","ENSG00000007541","PIGQ","protein_coding",-0.227970172262505,0.296239938724124,"Not_significant",-2.44662438720629,4.14773677697575e-26,"Downregulated","SW948_only"
"ENSG00000007545.17","ENSG00000007545","CRAMP1","protein_coding",0.0895831605531849,0.617992757081153,"Not_significant",0.32650475930933,0.037142957640803,"Not_significant","Neither"
"ENSG00000007866.23","ENSG00000007866","TEAD3","protein_coding",0.0701842171210476,0.670166962253985,"Not_significant",1.06106509167944,1.60786671027172e-18,"Upregulated","SW948_only"
"ENSG00000007923.19","ENSG00000007923","DNAJC11","protein_coding",-0.267917687879784,0.0631717049159712,"Not_significant",-1.37907341444838,4.88548796416385e-25,"Downregulated","SW948_only"
"ENSG00000007944.17","ENSG00000007944","MYLIP","protein_coding",0.893681659370142,1.37038784114034e-09,"Not_significant",0.521733624620042,0.000377739020256449,"Not_significant","Neither"
"ENSG00000007952.20","ENSG00000007952","NOX1","protein_coding",-0.857412434727619,0.100897708058072,"Not_significant",-2.37142314909488,4.01994506847577e-07,"Downregulated","SW948_only"
"ENSG00000007968.9","ENSG00000007968","E2F2","protein_coding",-0.623476189872464,0.0662372842454657,"Not_significant",-4.92207542054027,1.03713242420931e-17,"Downregulated","SW948_only"
"ENSG00000008018.11","ENSG00000008018","PSMB1","protein_coding",-0.196220842689673,0.0124841981408393,"Not_significant",-0.225357032906212,0.00236059412875341,"Not_significant","Neither"
"ENSG00000008083.16","ENSG00000008083","JARID2","protein_coding",0.0617212263403666,0.687624413940973,"Not_significant",-0.0651593545838604,0.641362762118485,"Not_significant","Neither"
"ENSG00000008086.14","ENSG00000008086","CDKL5","protein_coding",0.999969736493699,1.61214344047283e-05,"Not_significant",1.03765107953985,5.93116155834076e-07,"Upregulated","SW948_only"
"ENSG00000008128.25","ENSG00000008128","CDK11A","protein_coding",0.351500796475829,0.460807122544475,"Not_significant",0.795293568317758,0.0771582838441972,"Not_significant","Neither"
"ENSG00000008130.17","ENSG00000008130","NADK","protein_coding",0.284748094125314,0.0224584839705112,"Not_significant",-0.6644932389343,8.24602667602611e-08,"Not_significant","Neither"
"ENSG00000008256.19","ENSG00000008256","CYTH3","protein_coding",1.22485989228973,5.57109277641974e-17,"Upregulated",1.11982163562828,3.30385416994347e-16,"Upregulated","Significant_both"
